State,State-County,POLLUTANT,Emissions (Tons),Pollutant Type,SCC Code,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2,SCC LEVEL 3,SCC LEVEL 4,EPA Region,FIPS
Oregon,OR - Baker,PM10 Primary (Filt + Cond),0.00632,CAP,2205310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Ethanol (E-85),Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.00206,CAP,2205310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Ethanol (E-85),Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.00083,CAP,2205310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Ethanol (E-85),Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,0.01063,CAP,2205000062,Gas Stations,Onroad,Mobile Sources,Highway Vehicles - Ethanol (E-85),Refueling,Total Spillage and Displacement,10,41001
Oregon,OR - Baker,Carbon Monoxide,3.34205,CAP,2201610080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Combination Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,0.18441,CAP,2201610080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Combination Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,0.07077,CAP,2201610080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Combination Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),0.00433,CAP,2201610080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Combination Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.00271,CAP,2201610080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Combination Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,0.00102,CAP,2201610080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Combination Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Carbon Monoxide,139.00190,CAP,2201320080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Light Commercial Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,17.96192,CAP,2201320080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Light Commercial Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,9.23701,CAP,2201320080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Light Commercial Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,0.47393,CAP,2201320080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Light Commercial Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),0.44953,CAP,2201320080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Light Commercial Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.25348,CAP,2201320080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Light Commercial Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.03377,CAP,2201320080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Light Commercial Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Carbon Monoxide,23.24439,CAP,2201540080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motor Home,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,1.95539,CAP,2201540080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motor Home,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,0.83551,CAP,2201540080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motor Home,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),0.07329,CAP,2201540080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motor Home,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,0.04394,CAP,2201540080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motor Home,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.04312,CAP,2201540080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motor Home,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.00473,CAP,2201540080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motor Home,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Carbon Monoxide,36.78771,CAP,2201110080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motorcycle,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,5.09281,CAP,2201110080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motorcycle,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,2.07958,CAP,2201110080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motorcycle,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,0.12222,CAP,2201110080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motorcycle,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),0.07731,CAP,2201110080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motorcycle,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.05050,CAP,2201110080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motorcycle,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.00621,CAP,2201110080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Motorcycle,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Carbon Monoxide,334.33230,CAP,2201210080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Car,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,33.07198,CAP,2201210080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Car,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,28.88517,CAP,2201210080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Car,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,2.01232,CAP,2201210080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Car,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),1.64092,CAP,2201210080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Car,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.67321,CAP,2201210080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Car,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.12741,CAP,2201210080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Car,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Carbon Monoxide,"1,336.49200",CAP,2201310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,174.95980,CAP,2201310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,93.08707,CAP,2201310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,5.60737,CAP,2201310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),5.04071,CAP,2201310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),2.42075,CAP,2201310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.42663,CAP,2201310080,Mobile - On-Road non-Diesel Light Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Passenger Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,13.93899,CAP,2201000062,Gas Stations,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Refueling,Total Spillage and Displacement,10,41001
Oregon,OR - Baker,Carbon Monoxide,2.98720,CAP,2201430080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,School Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,0.13889,CAP,2201430080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,School Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,0.06780,CAP,2201430080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,School Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,0.00863,CAP,2201430080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,School Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),0.00776,CAP,2201430080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,School Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.00340,CAP,2201430080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,School Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.00114,CAP,2201430080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,School Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Carbon Monoxide,4.55050,CAP,2201530080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Long-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,0.28806,CAP,2201530080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Long-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,0.13711,CAP,2201530080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Long-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,0.02765,CAP,2201530080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Long-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),0.02356,CAP,2201530080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Long-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.00993,CAP,2201530080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Long-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.00327,CAP,2201530080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Long-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Carbon Monoxide,43.76041,CAP,2201520080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,3.39189,CAP,2201520080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,2.47799,CAP,2201520080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,0.18433,CAP,2201520080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),0.17400,CAP,2201520080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.09510,CAP,2201520080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.01965,CAP,2201520080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Single Unit Short-haul Truck,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Carbon Monoxide,11.25780,CAP,2201420080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Transit Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Nitrogen Oxides,0.33437,CAP,2201420080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Transit Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Volatile Organic Compounds,0.13520,CAP,2201420080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Transit Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Ammonia,0.02575,CAP,2201420080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Transit Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM10 Primary (Filt + Cond),0.01930,CAP,2201420080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Transit Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,PM2.5 Primary (Filt + Cond),0.01177,CAP,2201420080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Transit Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Baker,Sulfur Dioxide,0.00280,CAP,2201420080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Gasoline,Transit Bus,All on and off-network processes except refueling,10,41001
Oregon,OR - Benton,Carbon Monoxide,12.63813,CAP,2203510080,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Onroad,Mobile Sources,Highway Vehicles - Compressed Natural Gas (CNG),Refuse Truck,All on and off-network processes except refueling,10,41003
